"lat_bin","lon_bin","year","dist_km","ring","n_pings","n_fishing","frac","log_pings"
-43.95,-73.5,2024,9.45299073535836,"5–10 km",9,0,0,2.30258509299405
-43.95,-73.5,2025,9.45299073535836,"5–10 km",14,0,0,2.70805020110221
-43.95,-73.5,2026,9.45299073535836,"5–10 km",2,0,0,1.09861228866811
-43.95,-73.45,2019,13.126706163601,"10–20 km",1466,1378,0.939972714870396,7.29097477814298
-43.95,-73.45,2020,13.126706163601,"10–20 km",2278,2079,0.912642669007902,7.73149202924568
-43.95,-73.45,2021,13.126706163601,"10–20 km",2407,2204,0.91566265060241,7.78655180642871
-43.95,-73.45,2022,13.126706163601,"10–20 km",744,690,0.92741935483871,6.61338421837956
-43.95,-73.45,2023,13.126706163601,"10–20 km",59,0,0,4.0943445622221
-43.95,-73.45,2024,13.126706163601,"10–20 km",27,0,0,3.3322045101752
-43.95,-73.45,2025,13.126706163601,"10–20 km",17,0,0,2.89037175789616
-43.95,-73.45,2026,13.126706163601,"10–20 km",2,0,0,1.09861228866811
-43.95,-73.4,2019,14.62676978177,"10–20 km",4879,4425,0.906948145111703,8.49290049884719
-43.95,-73.4,2020,14.62676978177,"10–20 km",6092,5549,0.910866710439921,8.71489585024849
-43.95,-73.4,2021,14.62676978177,"10–20 km",6664,6138,0.921068427370948,8.80462523261281
-43.95,-73.4,2022,14.62676978177,"10–20 km",2241,2079,0.927710843373494,7.71512360363211
-43.95,-73.4,2023,14.62676978177,"10–20 km",97,7,0.0721649484536082,4.58496747867057
-43.95,-73.4,2024,14.62676978177,"10–20 km",83,0,0,4.43081679884331
-43.95,-73.4,2025,14.62676978177,"10–20 km",112,5,0.0446428571428571,4.72738781871234
-43.95,-73.4,2026,14.62676978177,"10–20 km",40,13,0.325,3.71357206670431
-43.95,-73.35,2019,11.6791533093871,"10–20 km",2370,2230,0.940928270042194,7.77106708606541
-43.95,-73.35,2020,11.6791533093871,"10–20 km",2951,2874,0.973907150118604,7.99023818572036
-43.95,-73.35,2021,11.6791533093871,"10–20 km",2629,2501,0.951312286040319,7.87473912517181
-43.95,-73.35,2022,11.6791533093871,"10–20 km",1210,1149,0.949586776859504,7.09920174355309
-43.95,-73.35,2023,11.6791533093871,"10–20 km",101,6,0.0594059405940594,4.62497281328427
-43.95,-73.35,2024,11.6791533093871,"10–20 km",63,18,0.285714285714286,4.15888308335967
-43.95,-73.35,2025,11.6791533093871,"10–20 km",93,5,0.0537634408602151,4.54329478227
-43.95,-73.35,2026,11.6791533093871,"10–20 km",33,0,0,3.52636052461616
-43.95,-73.3,2019,9.5322432925579,"5–10 km",1249,1183,0.947157726180945,7.13089883029635
-43.95,-73.3,2020,9.5322432925579,"5–10 km",1254,1229,0.98006379585327,7.13489085156588
-43.95,-73.3,2021,9.5322432925579,"5–10 km",1138,1076,0.945518453427065,7.03790596344718
-43.95,-73.3,2022,9.5322432925579,"5–10 km",673,658,0.977711738484398,6.51323011091231
-43.95,-73.3,2023,9.5322432925579,"5–10 km",28,5,0.178571428571429,3.36729582998647
-43.95,-73.3,2024,9.5322432925579,"5–10 km",23,2,0.0869565217391304,3.17805383034795
-43.95,-73.3,2025,9.5322432925579,"5–10 km",32,2,0.0625,3.49650756146648
-43.95,-73.3,2026,9.5322432925579,"5–10 km",13,4,0.307692307692308,2.63905732961526
-43.95,-73.25,2019,8.79349370105176,"5–10 km",21,17,0.80952380952381,3.09104245335832
-43.95,-73.25,2020,8.79349370105176,"5–10 km",10,10,1,2.39789527279837
-43.95,-73.25,2021,8.79349370105176,"5–10 km",12,12,1,2.56494935746154
-43.95,-73.25,2022,8.79349370105176,"5–10 km",9,9,1,2.30258509299405
-43.95,-73.25,2023,8.79349370105176,"5–10 km",3,0,0,1.38629436111989
-43.95,-73.15,2019,2.53906493190406,"2–5 km",10408,832,0.0799385088393543,9.25042609551547
-43.95,-73.15,2020,2.53906493190406,"2–5 km",7680,317,0.0412760416666667,8.94650502599868
-43.95,-73.15,2021,2.53906493190406,"2–5 km",11019,817,0.074144659224975,9.30746708270691
-43.95,-73.15,2022,2.53906493190406,"2–5 km",5655,297,0.0525198938992042,8.64047220757641
-43.95,-73.15,2023,2.53906493190406,"2–5 km",788,12,0.0152284263959391,6.67076632084587
-43.95,-73.15,2024,2.53906493190406,"2–5 km",1080,8,0.00740740740740741,6.98564181763921
-43.95,-73.15,2025,2.53906493190406,"2–5 km",450,83,0.184444444444444,6.11146733950268
-43.95,-73.15,2026,2.53906493190406,"2–5 km",72,7,0.0972222222222222,4.29045944114839
-43.95,-73.1,2019,1.73945690757634,"0–2 km",7165,1352,0.188695045359386,8.8771028978649
-43.95,-73.1,2020,1.73945690757634,"0–2 km",15612,2051,0.131373302587753,9.65585917954152
-43.95,-73.1,2021,1.73945690757634,"0–2 km",28172,3614,0.128283401959392,10.2461193514727
-43.95,-73.1,2022,1.73945690757634,"0–2 km",6724,1053,0.156603212373587,8.81358720447004
-43.95,-73.1,2023,1.73945690757634,"0–2 km",1676,33,0.0196897374701671,7.42476176182321
-43.95,-73.1,2024,1.73945690757634,"0–2 km",1340,20,0.0149253731343284,7.20117088328168
-43.95,-73.1,2025,1.73945690757634,"0–2 km",558,163,0.292114695340502,6.3261494731551
-43.95,-73.1,2026,1.73945690757634,"0–2 km",76,37,0.486842105263158,4.34380542185368
-43.95,-73.05,2020,5.32642604224624,"5–10 km",52,4,0.0769230769230769,3.97029191355212
-43.95,-73.05,2021,5.32642604224624,"5–10 km",2,2,1,1.09861228866811
-43.9,-75.5,2019,97.8543143397528,">50 km",47,43,0.914893617021277,3.87120101090789
-43.9,-75.5,2020,97.8543143397528,">50 km",31,28,0.903225806451613,3.46573590279973
-43.9,-75.5,2021,97.8543143397528,">50 km",23,19,0.826086956521739,3.17805383034795
-43.9,-75.5,2023,97.8543143397528,">50 km",10,4,0.4,2.39789527279837
-43.9,-75.5,2024,97.8543143397528,">50 km",38,28,0.736842105263158,3.66356164612965
-43.9,-75.5,2025,97.8543143397528,">50 km",51,32,0.627450980392157,3.95124371858143
-43.9,-75.5,2026,97.8543143397528,">50 km",23,11,0.478260869565217,3.17805383034795
-43.9,-75.45,2019,94.0803208785744,">50 km",176,161,0.914772727272727,5.17614973257383
-43.9,-75.45,2020,94.0803208785744,">50 km",83,73,0.879518072289157,4.43081679884331
-43.9,-75.45,2021,94.0803208785744,">50 km",108,94,0.87037037037037,4.69134788222914
-43.9,-75.45,2022,94.0803208785744,">50 km",21,10,0.476190476190476,3.09104245335832
-43.9,-75.45,2023,94.0803208785744,">50 km",129,65,0.503875968992248,4.86753445045558
-43.9,-75.45,2024,94.0803208785744,">50 km",104,48,0.461538461538462,4.65396035015752
-43.9,-75.45,2025,94.0803208785744,">50 km",165,102,0.618181818181818,5.11198778835654
-43.9,-75.45,2026,94.0803208785744,">50 km",108,34,0.314814814814815,4.69134788222914
-43.9,-75.4,2019,90.3254555519661,">50 km",243,230,0.946502057613169,5.4971682252932
-43.9,-75.4,2020,90.3254555519661,">50 km",197,180,0.913705583756345,5.28826703069454
-43.9,-75.4,2021,90.3254555519661,">50 km",172,140,0.813953488372093,5.15329159449778
-43.9,-75.4,2022,90.3254555519661,">50 km",103,75,0.728155339805825,4.64439089914137
-43.9,-75.4,2023,90.3254555519661,">50 km",294,181,0.615646258503401,5.68697535633982
-43.9,-75.4,2024,90.3254555519661,">50 km",234,113,0.482905982905983,5.45958551414416
-43.9,-75.4,2025,90.3254555519661,">50 km",355,216,0.608450704225352,5.87493073085203
-43.9,-75.4,2026,90.3254555519661,">50 km",208,50,0.240384615384615,5.34233425196481
-43.9,-75.35,2019,86.5922082056479,">50 km",249,234,0.939759036144578,5.52146091786225
-43.9,-75.35,2020,86.5922082056479,">50 km",153,141,0.92156862745098,5.03695260241363
-43.9,-75.35,2021,86.5922082056479,">50 km",377,343,0.909814323607427,5.93489419561959
-43.9,-75.35,2022,86.5922082056479,">50 km",179,103,0.575418994413408,5.19295685089021
-43.9,-75.35,2023,86.5922082056479,">50 km",421,248,0.589073634204275,6.04500531403601
-43.9,-75.35,2024,86.5922082056479,">50 km",300,158,0.526666666666667,5.70711026474888
-43.9,-75.35,2025,86.5922082056479,">50 km",313,178,0.568690095846645,5.74939298590825
-43.9,-75.35,2026,86.5922082056479,">50 km",201,128,0.63681592039801,5.30826769740121
-43.9,-75.3,2019,82.8835015156795,">50 km",125,115,0.92,4.83628190695148
-43.9,-75.3,2020,82.8835015156795,">50 km",118,109,0.923728813559322,4.77912349311153
-43.9,-75.3,2021,82.8835015156795,">50 km",242,224,0.925619834710744,5.49306144334055
-43.9,-75.3,2022,82.8835015156795,">50 km",97,64,0.65979381443299,4.58496747867057
-43.9,-75.3,2023,82.8835015156795,">50 km",268,173,0.645522388059702,5.59471137960184
-43.9,-75.3,2024,82.8835015156795,">50 km",210,98,0.466666666666667,5.35185813347607
-43.9,-75.3,2025,82.8835015156795,">50 km",196,127,0.647959183673469,5.28320372873799
-43.9,-75.3,2026,82.8835015156795,">50 km",473,399,0.843551797040169,6.16120732169508
-43.9,-75.25,2019,79.2027844000707,">50 km",132,127,0.962121212121212,4.89034912822175
-43.9,-75.25,2020,79.2027844000707,">50 km",168,160,0.952380952380952,5.12989871492307
-43.9,-75.25,2021,79.2027844000707,">50 km",518,439,0.847490347490347,6.25190388316589
-43.9,-75.25,2022,79.2027844000707,">50 km",134,115,0.858208955223881,4.90527477843843
-43.9,-75.25,2023,79.2027844000707,">50 km",62,26,0.419354838709677,4.14313472639153
-43.9,-75.25,2024,79.2027844000707,">50 km",92,38,0.41304347826087,4.53259949315326
-43.9,-75.25,2025,79.2027844000707,">50 km",259,218,0.841698841698842,5.56068163101553
-43.9,-75.25,2026,79.2027844000707,">50 km",24,9,0.375,3.2188758248682
-43.9,-75.2,2019,75.5541490666811,">50 km",357,272,0.761904761904762,5.8805329864007
-43.9,-75.2,2020,75.5541490666811,">50 km",67,59,0.880597014925373,4.21950770517611
-43.9,-75.2,2021,75.5541490666811,">50 km",200,184,0.92,5.30330490805908
-43.9,-75.2,2022,75.5541490666811,">50 km",38,28,0.736842105263158,3.66356164612965
-43.9,-75.2,2023,75.5541490666811,">50 km",487,294,0.603696098562628,6.19031540585315
-43.9,-75.2,2024,75.5541490666811,">50 km",310,170,0.548387096774194,5.73979291217923
-43.9,-75.2,2025,75.5541490666811,">50 km",79,57,0.721518987341772,4.38202663467388
-43.9,-75.2,2026,75.5541490666811,">50 km",32,9,0.28125,3.49650756146648
-43.9,-75.15,2019,71.9424783054259,">50 km",331,307,0.927492447129909,5.80513496891649
-43.9,-75.15,2020,71.9424783054259,">50 km",19,17,0.894736842105263,2.99573227355399
-43.9,-75.15,2021,71.9424783054259,">50 km",100,91,0.91,4.61512051684126
-43.9,-75.15,2022,71.9424783054259,">50 km",14,5,0.357142857142857,2.70805020110221
-43.9,-75.15,2023,71.9424783054259,">50 km",12,6,0.5,2.56494935746154
-43.9,-75.15,2024,71.9424783054259,">50 km",12,0,0,2.56494935746154
-43.9,-75.15,2025,71.9424783054259,">50 km",44,26,0.590909090909091,3.80666248977032
-43.9,-75.15,2026,71.9424783054259,">50 km",64,49,0.765625,4.17438726989564
-43.9,-75.1,2019,68.3736314919985,">50 km",22,19,0.863636363636364,3.13549421592915
-43.9,-75.1,2020,68.3736314919985,">50 km",18,18,1,2.94443897916644
-43.9,-75.1,2021,68.3736314919985,">50 km",34,24,0.705882352941177,3.55534806148941
-43.9,-75.1,2022,68.3736314919985,">50 km",15,7,0.466666666666667,2.77258872223978
-43.9,-75.1,2023,68.3736314919985,">50 km",10,0,0,2.39789527279837
-43.9,-75.1,2024,68.3736314919985,">50 km",20,8,0.4,3.04452243772342
-43.9,-75.1,2025,68.3736314919985,">50 km",12,0,0,2.56494935746154
-43.9,-75.1,2026,68.3736314919985,">50 km",14,0,0,2.70805020110221
-43.9,-75.05,2019,64.8546800279921,">50 km",30,25,0.833333333333333,3.43398720448515
-43.9,-75.05,2020,64.8546800279921,">50 km",4,4,1,1.6094379124341
-43.9,-75.05,2021,64.8546800279921,">50 km",36,30,0.833333333333333,3.61091791264422
-43.9,-75.05,2022,64.8546800279921,">50 km",16,9,0.5625,2.83321334405622
-43.9,-75.05,2023,64.8546800279921,">50 km",9,1,0.111111111111111,2.30258509299405
-43.9,-75.05,2024,64.8546800279921,">50 km",18,3,0.166666666666667,2.94443897916644
-43.9,-75.05,2025,64.8546800279921,">50 km",12,0,0,2.56494935746154
-43.9,-75.05,2026,64.8546800279921,">50 km",14,0,0,2.70805020110221
-43.9,-75,2019,61.39420552194,">50 km",16,10,0.625,2.83321334405622
-43.9,-75,2020,61.39420552194,">50 km",7,4,0.571428571428571,2.07944154167984
-43.9,-75,2021,61.39420552194,">50 km",23,15,0.652173913043478,3.17805383034795
-43.9,-75,2022,61.39420552194,">50 km",28,12,0.428571428571429,3.36729582998647
-43.9,-75,2023,61.39420552194,">50 km",7,0,0,2.07944154167984
-43.9,-75,2024,61.39420552194,">50 km",6,0,0,1.94591014905531
-43.9,-75,2025,61.39420552194,">50 km",22,0,0,3.13549421592915
-43.9,-75,2026,61.39420552194,">50 km",3,0,0,1.38629436111989
-43.9,-74.95,2019,58.0026766159203,">50 km",65,42,0.646153846153846,4.18965474202643
-43.9,-74.95,2020,58.0026766159203,">50 km",57,41,0.719298245614035,4.06044301054642
-43.9,-74.95,2021,58.0026766159203,">50 km",83,52,0.626506024096386,4.43081679884331
-43.9,-74.95,2022,58.0026766159203,">50 km",145,62,0.427586206896552,4.98360662170834
-43.9,-74.95,2023,58.0026766159203,">50 km",3,1,0.333333333333333,1.38629436111989
-43.9,-74.95,2024,58.0026766159203,">50 km",14,0,0,2.70805020110221
-43.9,-74.95,2025,58.0026766159203,">50 km",21,0,0,3.09104245335832
-43.9,-74.95,2026,58.0026766159203,">50 km",2,0,0,1.09861228866811
-43.9,-74.9,2019,54.6929222056635,">50 km",17,10,0.588235294117647,2.89037175789616
-43.9,-74.9,2020,54.6929222056635,">50 km",18,9,0.5,2.94443897916644
-43.9,-74.9,2021,54.6929222056635,">50 km",39,26,0.666666666666667,3.68887945411394
-43.9,-74.9,2022,54.6929222056635,">50 km",54,30,0.555555555555556,4.00733318523247
-43.9,-74.9,2023,54.6929222056635,">50 km",6,0,0,1.94591014905531
-43.9,-74.9,2024,54.6929222056635,">50 km",9,0,0,2.30258509299405
-43.9,-74.9,2025,54.6929222056635,">50 km",5,0,0,1.79175946922805
-43.9,-74.9,2026,54.6929222056635,">50 km",8,0,0,2.19722457733622
-43.9,-74.85,2019,51.4807181700387,">50 km",2,2,1,1.09861228866811
-43.9,-74.85,2020,51.4807181700387,">50 km",4,2,0.5,1.6094379124341
-43.9,-74.85,2021,51.4807181700387,">50 km",5,5,1,1.79175946922805
-43.9,-74.85,2022,51.4807181700387,">50 km",3,1,0.333333333333333,1.38629436111989
-43.9,-74.85,2023,51.4807181700387,">50 km",4,0,0,1.6094379124341
-43.9,-74.85,2024,51.4807181700387,">50 km",13,0,0,2.63905732961526
-43.9,-74.85,2025,51.4807181700387,">50 km",15,0,0,2.77258872223978
-43.9,-74.85,2026,51.4807181700387,">50 km",9,0,0,2.30258509299405
-43.9,-74.8,2019,48.3854981565726,"20–50 km",1,1,1,0.693147180559945
-43.9,-74.8,2021,48.3854981565726,"20–50 km",5,5,1,1.79175946922805
-43.9,-74.8,2022,48.3854981565726,"20–50 km",4,0,0,1.6094379124341
-43.9,-74.8,2023,48.3854981565726,"20–50 km",11,1,0.0909090909090909,2.484906649788
-43.9,-74.8,2024,48.3854981565726,"20–50 km",6,0,0,1.94591014905531
-43.9,-74.8,2025,48.3854981565726,"20–50 km",7,0,0,2.07944154167984
-43.9,-74.8,2026,48.3854981565726,"20–50 km",13,0,0,2.63905732961526
-43.9,-74.75,2019,45.4311800290514,"20–50 km",4,3,0.75,1.6094379124341
-43.9,-74.75,2020,45.4311800290514,"20–50 km",4,3,0.75,1.6094379124341
-43.9,-74.75,2021,45.4311800290514,"20–50 km",13,13,1,2.63905732961526
-43.9,-74.75,2022,45.4311800290514,"20–50 km",5,1,0.2,1.79175946922805
-43.9,-74.75,2023,45.4311800290514,"20–50 km",5,1,0.2,1.79175946922805
-43.9,-74.75,2024,45.4311800290514,"20–50 km",12,0,0,2.56494935746154
-43.9,-74.75,2025,45.4311800290514,"20–50 km",16,0,0,2.83321334405622
-43.9,-74.75,2026,45.4311800290514,"20–50 km",9,0,0,2.30258509299405
-43.9,-74.7,2019,42.6470574158374,"20–50 km",9,9,1,2.30258509299405
-43.9,-74.7,2020,42.6470574158374,"20–50 km",3,3,1,1.38629436111989
-43.9,-74.7,2021,42.6470574158374,"20–50 km",7,7,1,2.07944154167984
-43.9,-74.7,2022,42.6470574158374,"20–50 km",9,6,0.666666666666667,2.30258509299405
-43.9,-74.7,2023,42.6470574158374,"20–50 km",8,0,0,2.19722457733622
-43.9,-74.7,2024,42.6470574158374,"20–50 km",19,0,0,2.99573227355399
-43.9,-74.7,2025,42.6470574158374,"20–50 km",13,0,0,2.63905732961526
-43.9,-74.7,2026,42.6470574158374,"20–50 km",10,0,0,2.39789527279837
-43.9,-74.65,2019,40.0686246869701,"20–50 km",20,20,1,3.04452243772342
-43.9,-74.65,2020,40.0686246869701,"20–50 km",3,3,1,1.38629436111989
-43.9,-74.65,2021,40.0686246869701,"20–50 km",6,6,1,1.94591014905531
-43.9,-74.65,2022,40.0686246869701,"20–50 km",11,6,0.545454545454545,2.484906649788
-43.9,-74.65,2023,40.0686246869701,"20–50 km",9,0,0,2.30258509299405
-43.9,-74.65,2024,40.0686246869701,"20–50 km",16,0,0,2.83321334405622
-43.9,-74.65,2025,40.0686246869701,"20–50 km",36,0,0,3.61091791264422
-43.9,-74.65,2026,40.0686246869701,"20–50 km",9,2,0.222222222222222,2.30258509299405
-43.9,-74.6,2019,37.7380674061921,"20–50 km",18,18,1,2.94443897916644
-43.9,-74.6,2020,37.7380674061921,"20–50 km",4,4,1,1.6094379124341
-43.9,-74.6,2021,37.7380674061921,"20–50 km",7,7,1,2.07944154167984
-43.9,-74.6,2022,37.7380674061921,"20–50 km",19,10,0.526315789473684,2.99573227355399
-43.9,-74.6,2023,37.7380674061921,"20–50 km",13,0,0,2.63905732961526
-43.9,-74.6,2024,37.7380674061921,"20–50 km",15,0,0,2.77258872223978
-43.9,-74.6,2025,37.7380674061921,"20–50 km",31,1,0.032258064516129,3.46573590279973
-43.9,-74.6,2026,37.7380674061921,"20–50 km",10,0,0,2.39789527279837
-43.9,-74.55,2019,35.7039593702911,"20–50 km",23,23,1,3.17805383034795
-43.9,-74.55,2020,35.7039593702911,"20–50 km",54,54,1,4.00733318523247
-43.9,-74.55,2021,35.7039593702911,"20–50 km",27,27,1,3.3322045101752
-43.9,-74.55,2022,35.7039593702911,"20–50 km",36,10,0.277777777777778,3.61091791264422
-43.9,-74.55,2023,35.7039593702911,"20–50 km",32,0,0,3.49650756146648
-43.9,-74.55,2024,35.7039593702911,"20–50 km",38,0,0,3.66356164612965
-43.9,-74.55,2025,35.7039593702911,"20–50 km",47,0,0,3.87120101090789
-43.9,-74.55,2026,35.7039593702911,"20–50 km",32,0,0,3.49650756146648
-43.9,-74.5,2019,34.0195192319114,"20–50 km",25,25,1,3.25809653802148
-43.9,-74.5,2020,34.0195192319114,"20–50 km",19,19,1,2.99573227355399
-43.9,-74.5,2021,34.0195192319114,"20–50 km",17,17,1,2.89037175789616
-43.9,-74.5,2022,34.0195192319114,"20–50 km",34,8,0.235294117647059,3.55534806148941
-43.9,-74.5,2023,34.0195192319114,"20–50 km",27,0,0,3.3322045101752
-43.9,-74.5,2024,34.0195192319114,"20–50 km",25,0,0,3.25809653802148
-43.9,-74.5,2025,34.0195192319114,"20–50 km",35,0,0,3.58351893845611
-43.9,-74.5,2026,34.0195192319114,"20–50 km",23,0,0,3.17805383034795
-43.9,-74.45,2019,32.7387644382632,"20–50 km",23,23,1,3.17805383034795
-43.9,-74.45,2020,32.7387644382632,"20–50 km",3,2,0.666666666666667,1.38629436111989
-43.9,-74.45,2021,32.7387644382632,"20–50 km",7,7,1,2.07944154167984
-43.9,-74.45,2022,32.7387644382632,"20–50 km",25,3,0.12,3.25809653802148
-43.9,-74.45,2023,32.7387644382632,"20–50 km",32,1,0.03125,3.49650756146648
-43.9,-74.45,2024,32.7387644382632,"20–50 km",16,0,0,2.83321334405622
-43.9,-74.45,2025,32.7387644382632,"20–50 km",37,1,0.027027027027027,3.63758615972639
-43.9,-74.45,2026,32.7387644382632,"20–50 km",12,0,0,2.56494935746154
-43.9,-74.4,2019,31.9103395579632,"20–50 km",59,59,1,4.0943445622221
-43.9,-74.4,2020,31.9103395579632,"20–50 km",19,18,0.947368421052632,2.99573227355399
-43.9,-74.4,2021,31.9103395579632,"20–50 km",21,20,0.952380952380952,3.09104245335832
-43.9,-74.4,2022,31.9103395579632,"20–50 km",37,9,0.243243243243243,3.63758615972639
-43.9,-74.4,2023,31.9103395579632,"20–50 km",39,0,0,3.68887945411394
-43.9,-74.4,2024,31.9103395579632,"20–50 km",14,0,0,2.70805020110221
-43.9,-74.4,2025,31.9103395579632,"20–50 km",15,0,0,2.77258872223978
-43.9,-74.4,2026,31.9103395579632,"20–50 km",2,0,0,1.09861228866811
-43.9,-74.35,2019,31.5698737685614,"20–50 km",117,117,1,4.77068462446567
-43.9,-74.35,2020,31.5698737685614,"20–50 km",54,54,1,4.00733318523247
-43.9,-74.35,2021,31.5698737685614,"20–50 km",48,48,1,3.89182029811063
-43.9,-74.35,2022,31.5698737685614,"20–50 km",81,44,0.54320987654321,4.40671924726425
-43.9,-74.35,2023,31.5698737685614,"20–50 km",110,2,0.0181818181818182,4.70953020131233
-43.9,-74.35,2024,31.5698737685614,"20–50 km",41,2,0.0487804878048781,3.73766961828337
-43.9,-74.35,2025,31.5698737685614,"20–50 km",33,0,0,3.52636052461616
-43.9,-74.3,2019,28.7505514080466,"20–50 km",181,177,0.977900552486188,5.2040066870768
-43.9,-74.3,2020,28.7505514080466,"20–50 km",92,91,0.989130434782609,4.53259949315326
-43.9,-74.3,2021,28.7505514080466,"20–50 km",79,77,0.974683544303797,4.38202663467388
-43.9,-74.3,2022,28.7505514080466,"20–50 km",162,93,0.574074074074074,5.09375020080676
-43.9,-74.3,2023,28.7505514080466,"20–50 km",230,1,0.00434782608695652,5.44241771052179
-43.9,-74.3,2024,28.7505514080466,"20–50 km",60,0,0,4.11087386417331
-43.9,-74.3,2025,28.7505514080466,"20–50 km",79,0,0,4.38202663467388
-43.9,-74.3,2026,28.7505514080466,"20–50 km",3,0,0,1.38629436111989
-43.9,-74.25,2019,24.7918787381229,"20–50 km",60,59,0.983333333333333,4.11087386417331
-43.9,-74.25,2020,24.7918787381229,"20–50 km",54,54,1,4.00733318523247
-43.9,-74.25,2021,24.7918787381229,"20–50 km",36,32,0.888888888888889,3.61091791264422
-43.9,-74.25,2022,24.7918787381229,"20–50 km",64,34,0.53125,4.17438726989564
-43.9,-74.25,2023,24.7918787381229,"20–50 km",104,0,0,4.65396035015752
-43.9,-74.25,2024,24.7918787381229,"20–50 km",19,0,0,2.99573227355399
-43.9,-74.25,2025,24.7918787381229,"20–50 km",34,0,0,3.55534806148941
-43.9,-74.25,2026,24.7918787381229,"20–50 km",2,0,0,1.09861228866811
-43.9,-74.2,2019,20.8517998334541,"20–50 km",13,11,0.846153846153846,2.63905732961526
-43.9,-74.2,2020,20.8517998334541,"20–50 km",12,11,0.916666666666667,2.56494935746154
-43.9,-74.2,2021,20.8517998334541,"20–50 km",30,14,0.466666666666667,3.43398720448515
-43.9,-74.2,2022,20.8517998334541,"20–50 km",42,16,0.380952380952381,3.76120011569356
-43.9,-74.2,2023,20.8517998334541,"20–50 km",5,0,0,1.79175946922805
-43.9,-74.2,2024,20.8517998334541,"20–50 km",1,0,0,0.693147180559945
-43.9,-74.15,2019,16.9432932707226,"10–20 km",7,3,0.428571428571429,2.07944154167984
-43.9,-74.15,2020,16.9432932707226,"10–20 km",6,3,0.5,1.94591014905531
-43.9,-74.15,2021,16.9432932707226,"10–20 km",24,6,0.25,3.2188758248682
-43.9,-74.15,2022,16.9432932707226,"10–20 km",36,6,0.166666666666667,3.61091791264422
-43.9,-74.15,2023,16.9432932707226,"10–20 km",4,0,0,1.6094379124341
-43.9,-74.15,2024,16.9432932707226,"10–20 km",1,0,0,0.693147180559945
-43.9,-74.1,2019,13.0946629245857,"10–20 km",8,4,0.5,2.19722457733622
-43.9,-74.1,2020,13.0946629245857,"10–20 km",4,3,0.75,1.6094379124341
-43.9,-74.1,2021,13.0946629245857,"10–20 km",27,6,0.222222222222222,3.3322045101752
-43.9,-74.1,2022,13.0946629245857,"10–20 km",36,8,0.222222222222222,3.61091791264422
-43.9,-74.1,2023,13.0946629245857,"10–20 km",2,0,0,1.09861228866811
-43.9,-74.1,2024,13.0946629245857,"10–20 km",1,0,0,0.693147180559945
-43.9,-74.05,2019,9.37990561507115,"5–10 km",2,2,1,1.09861228866811
-43.9,-74.05,2021,9.37990561507115,"5–10 km",3,2,0.666666666666667,1.38629436111989
-43.9,-74.05,2022,9.37990561507115,"5–10 km",5,2,0.4,1.79175946922805
-43.9,-74,2019,5.86192984070062,"5–10 km",104,30,0.288461538461538,4.65396035015752
-43.9,-74,2020,5.86192984070062,"5–10 km",151,13,0.0860927152317881,5.02388052084628
-43.9,-74,2021,5.86192984070062,"5–10 km",8,1,0.125,2.19722457733622
-43.9,-73.95,2019,2.00869874914612,"2–5 km",2,0,0,1.09861228866811
-43.9,-73.95,2021,2.00869874914612,"2–5 km",55,2,0.0363636363636364,4.02535169073515
-43.9,-73.9,2019,2.41026779543833,"2–5 km",3955,606,0.153223767383059,8.2829886927426
-43.9,-73.9,2020,2.41026779543833,"2–5 km",4433,290,0.0654184525152267,8.39705739017626
-43.9,-73.9,2021,2.41026779543833,"2–5 km",12400,677,0.0545967741935484,9.42553239350277
-43.9,-73.9,2022,2.41026779543833,"2–5 km",1816,158,0.0870044052863436,7.50494206839617
-43.9,-73.9,2023,2.41026779543833,"2–5 km",1130,14,0.0123893805309735,7.03085747611612
-43.9,-73.9,2024,2.41026779543833,"2–5 km",16,1,0.0625,2.83321334405622
-43.9,-73.9,2025,2.41026779543833,"2–5 km",454,15,0.0330396475770925,6.12029741895095
-43.9,-73.85,2019,1.70382266051073,"0–2 km",2693,1152,0.42777571481619,7.89878235697031
-43.9,-73.85,2020,1.70382266051073,"0–2 km",2371,1221,0.514972585407001,7.77148876011762
-43.9,-73.85,2021,1.70382266051073,"0–2 km",6326,2377,0.375750869427758,8.75258146914688
-43.9,-73.85,2022,1.70382266051073,"0–2 km",704,292,0.414772727272727,6.55819780281227
-43.9,-73.85,2023,1.70382266051073,"0–2 km",204,8,0.0392156862745098,5.32300997913841
-43.9,-73.85,2024,1.70382266051073,"0–2 km",6,0,0,1.94591014905531
-43.9,-73.85,2025,1.70382266051073,"0–2 km",28,4,0.142857142857143,3.36729582998647
-43.9,-73.8,2019,2.28261764768073,"2–5 km",18060,1535,0.0849944629014397,9.80151019642366
-43.9,-73.8,2020,2.28261764768073,"2–5 km",30645,2544,0.0830151737640724,10.3302574271381
-43.9,-73.8,2021,2.28261764768073,"2–5 km",40210,4082,0.101517035563293,10.6018958690175
-43.9,-73.8,2022,2.28261764768073,"2–5 km",5403,403,0.0745881917453267,8.59489469908009
-43.9,-73.8,2023,2.28261764768073,"2–5 km",605,32,0.0528925619834711,6.40687998606931
-43.9,-73.8,2024,2.28261764768073,"2–5 km",8,0,0,2.19722457733622
-43.9,-73.8,2025,2.28261764768073,"2–5 km",90,1,0.0111111111111111,4.51085950651685
